Person_ID,Name_Eng,Name_Chn,Index_Year/01/01 00:00,Sex,Birth_Year,Death_Year,Posting_Name_Eng,Posting_Name_Chn,Posting_First_Year,Posting_Last_Year,Posting_Type,X,Y
255,Zhang Gen,張根,1062/01/01 00:00,M,1062,1121,Suichang,遂昌,960,1279,Xian,119.263466,28.587894
255,Zhang Gen,張根,1062/01/01 00:00,M,1062,1121,Hang Zhou,杭州,960,1279,Zhou,120.1686249,30.2941246
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Yang Zhou,揚州,960,1279,Zhou,119.437187,32.39127
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Guiyang Jian,桂陽監,960,1132,Jian,112.725929,25.74197
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Dao Zhou,道州,960,1279,Zhou,111.5908814,25.53135681
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Huang Zhou,黃州,960,1279,Zhou,114.8654938,30.44698906
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Pengyuan,彭原,960,1126,Xian,107.6067,35.7187
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Pengyuan,彭原,960,1126,Xian,107.6067,35.7187
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Jize,雞澤,621,959,Xian,114.854042,36.874634
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Guangnanxi Lu,廣南西路,960,1279,Lu,110.2863,25.28006
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Guiyang,桂陽,960,1279,Xian,112.378121,24.779701
256,Zhang Guan,張觀,948/01/01 00:00,M,unknown,unknown,Xingyuan Fu,興元府,960,1279,Fu,107.0351868,33.07648468
257,Zhang Gong,張鞏,1019/01/01 00:00,M,unknown,unknown,Heyin,河陰,960,1126,Xian,113.530823,34.940456
257,Zhang Gong,張鞏,1019/01/01 00:00,M,unknown,unknown,Kaifeng Fu,開封府,1053,1119,Fu,114.34333,34.785477
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Zhenrong Jun,鎮戎軍,997,1126,Jun,106.172912,35.868216
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Qian Zhou,乾州,960,1071,Zhou,108.235603,34.5303
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Ying Zhou,潁州,960,1126,Zhou,115.809013,32.903057
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Wei Zhou,渭州,960,1126,Zhou,106.5541992,35.54064179
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Ding Zhou,鼎州,1012,1164,Zhou,111.6913,29.034807
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Tai Zhou,泰州,960,1279,Zhou,119.91124,32.495872
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Zhao Zhou,昭州,960,1279,Zhou,110.6465,24.635727
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Tai Zhou,泰州,960,1279,Zhou,119.91124,32.495872
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
259,Zhang Lun,張綸,962/01/01 00:00,M,962,1036,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
261,Zhang Mei,張美,918/01/01 00:00,M,918,985,Tong Zhou,同州,960,1126,Zhou,109.939,34.79724
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Guangde Jun,廣德軍,979,1279,Jun,119.420189,30.894686
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Linchuan,臨川,960,1279,Xian,116.351341,27.984781
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Sui'an,遂安,960,1279,Xian,118.738399,29.480773
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Pingyang,平陽,960,1279,Xian,120.556442,27.675718
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Lishui,溧水,960,1279,Xian,119.022865,31.656557
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Shan Zhou,陝州,960,1126,Zhou,111.3626785,34.65605927
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Ming Zhou,明州,960,1279,Zhou,121.5426559,29.86631584
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Fu Zhou,福州,960,1279,Zhou,119.321577,26.073954
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Su Zhou,宿州,960,1141,Zhou,116.9713974,33.64236832
262,Zhang Mian,張沔,983/01/01 00:00,M,983,1060,Wen Zhou,溫州,960,1279,Zhou,120.6532211,28.01829147
264,Zhang Nie,張嵲,1096/01/01 00:00,M,1096,1148,Qu Zhou,衢州,960,1279,Zhou,118.8676453,28.95682144
267,Zhang Baoyong,張保雍,975/01/01 00:00,M,975,1033,Sanquan,三泉,967,1132,Xian,106.05381,32.951767
267,Zhang Baoyong,張保雍,975/01/01 00:00,M,975,1033,Han Zhou,漢州,960,1279,Zhou,104.2830658,30.98130989
267,Zhang Baoyong,張保雍,975/01/01 00:00,M,975,1033,Shanyin,山陰,960,1279,Xian,120.578262,30.004515
267,Zhang Baoyong,張保雍,975/01/01 00:00,M,975,1033,Qi Zhou,齊州,960,1126,Zhou,116.9969,36.6646
268,Zhang Bi,張佖,956/01/01 00:00,M,unknown,unknown,Jurong,句容,626,757,Xian,119.162735,31.946535
269,Zhang Bing,張秉,951/01/01 00:00,M,unknown,unknown,Xiang Zhou,相州,960,1126,Zhou,114.34549,36.098343
269,Zhang Bing,張秉,951/01/01 00:00,M,unknown,unknown,Xiang Zhou,襄州,960,1118,Zhou,112.158699,32.02651978
269,Zhang Bing,張秉,951/01/01 00:00,M,unknown,unknown,Jingzhao Fu,京兆府,960,1126,Fu,108.9442062,34.26660538
269,Zhang Bing,張秉,951/01/01 00:00,M,unknown,unknown,Jiangling Fu,江陵府,960,1279,Fu,112.190773,30.350445
270,Zhang Bo,張鎛,1090/01/01 00:00,M,unknown,unknown,Chengdufu Lu,成都府路,1059,1279,Lu,104.0779953,30.6503849
270,Zhang Bo,張鎛,1090/01/01 00:00,M,unknown,unknown,Chengdufu Lu,成都府路,1059,1279,Lu,104.0779953,30.6503849
271,Zhang Shan,張掞,995/01/01 00:00,M,995,1074,Yidu,益都,960,1126,Xian,118.478098,36.69748
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Hong Zhou,洪州,960,1279,Zhou,115.8977203,28.67489624
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Hang Zhou,杭州,960,1279,Zhou,120.1686249,30.2941246
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,E Zhou,鄂州,960,1279,Zhou,114.3066635,30.57366943
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Bo Zhou,亳州,960,1126,Zhou,115.7709045,33.87929153
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Qi Zhou,蘄州,960,1279,Zhou,115.3452,30.062502
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Chu Zhou,滁州,960,1279,Zhou,118.3041611,32.31699371
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,Tongchuan,通川,960,1279,Xian,107.500091,31.226969
272,Zhang Shangying,張商英,1043/01/01 00:00,M,1043,1121,He'nan Fu,河南府,960,1126,Fu,112.3826294,34.66527557
274,Zhang Shen(2),張深,1098/01/01 00:00,M,unknown,1157,Jingzhao Fu,京兆府,960,1126,Fu,108.9442062,34.26660538
274,Zhang Shen(2),張深,1098/01/01 00:00,M,unknown,1157,Kui Zhou,夔州,960,1279,Zhou,109.5251312,31.05475044
274,Zhang Shen(2),張深,1098/01/01 00:00,M,unknown,1157,Kuizhou Lu,夔州路,1001,1279,Lu,109.5251312,31.05475044
274,Zhang Shen(2),張深,1098/01/01 00:00,M,unknown,1157,Jingzhao Fu,京兆府,960,1126,Fu,108.9442062,34.26660538
275,Zhang Shengqing,張升卿,1027/01/01 00:00,M,unknown,unknown,Jianchang Jun,建昌軍,964,1279,Jun,116.627449,27.559717
275,Zhang Shengqing,張升卿,1027/01/01 00:00,M,unknown,unknown,Su Zhou,宿州,960,1141,Zhou,116.9713974,33.64236832
275,Zhang Shengqing,張升卿,1027/01/01 00:00,M,unknown,unknown,Tai Zhou,泰州,960,1279,Zhou,119.91124,32.495872
275,Zhang Shengqing,張升卿,1027/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
276,Zhang Shi,張適,951/01/01 00:00,M,unknown,unknown,Huaiyang Jun,淮陽軍,982,1126,Jun,117.886884,34.118265
276,Zhang Shi,張適,951/01/01 00:00,M,unknown,unknown,Fu Zhou,鄜州,960,1126,Zhou,109.2488174,35.54634857
278,Zhang Shichen,張士澄,1043/01/01 00:00,M,unknown,unknown,Ding Zhou,定州,960,1126,Zhou,114.975044,38.520061
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Deng Guo,鄧國,960,1279,Fengguo,0,0
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Yizhang,宜章,975,1279,Xian,112.942116,25.401428
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Sheng Zhou,昇州,976,1017,Zhou,118.76899,32.052563
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Ding Guo,定國,960,1279,fengguo,0,0
279,Zhang Shixun,張士遜,964/01/01 00:00,M,964,1049,Xiangyang,襄陽,960,1279,Xian,112.158699,32.026524
280,Zhang Shide,張師德,982/01/01 00:00,M,unknown,unknown,Yao Zhou,耀州,960,1126,Zhou,108.9715,34.91327
281,Zhang Shicai,張世才,1119/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
282,Zhang Shiyan,張師顏,967/01/01 00:00,M,unknown,unknown,Kaifeng,開封,960,1126,Xian,114.34333,34.785477
282,Zhang Shiyan,張師顏,967/01/01 00:00,M,unknown,unknown,Zizhou Lu,梓州路,1001,1117,Lu,105.0876,31.09462
282,Zhang Shiyan,張師顏,967/01/01 00:00,M,unknown,unknown,Daning Jian,大寧監,973,1279,Jian,109.622467,31.40613365
283,Zhang Shou,張綬,1034/01/01 00:00,M,unknown,unknown,Kuizhou Lu,夔州路,1001,1279,Lu,109.5251312,31.05475044
283,Zhang Shou,張綬,1034/01/01 00:00,M,unknown,unknown,Hong Zhou,洪州,960,1279,Zhou,115.8977203,28.67489624
284,Zhang Shu,張璹,1138/01/01 00:00,M,unknown,unknown,Taiping Zhou,太平州,997,1279,Zhou,118.483437,31.555685
284,Zhang Shu,張璹,990/01/01 00:00,M,unknown,unknown,Taiping Jun,太平軍,983,997,Jun,109.19004,21.670145
285,Zhang Shu,張述,1005/01/01 00:00,M,unknown,1064,Si Zhou,泗州,960,1165,Zhou,118.4681168,33.02340317
285,Zhang Shu,張述,1005/01/01 00:00,M,unknown,1064,Yan Zhou,延州,960,1126,Zhou,109.4699097,36.59180832
286,Zhang Shu(2),張塾,1033/01/01 00:00,M,unknown,unknown,Hedong Lu,河東路,960,1126,Lu,112.564827,37.87375259
287,Zhang Shu(3),張舒,1043/01/01 00:00,M,unknown,unknown,Tong Zhou,同州,960,1126,Zhou,109.939,34.79724
287,Zhang Shu(3),張舒,1043/01/01 00:00,M,unknown,unknown,Hua Zhou,華州,960,1126,Zhou,109.7598877,34.51962662
287,Zhang Shu(3),張舒,1119/01/01 00:00,M,unknown,unknown,Ping Zhou,平州,1105,1134,Zhou,109.471855,25.660994
287,Zhang Shu(3),張舒,1043/01/01 00:00,M,unknown,unknown,Tong Zhou,同州,960,1126,Zhou,109.939,34.79724
288,Zhang Shuchun,張叔椿,1134/01/01 00:00,M,unknown,unknown,Zhenjiang Fu,鎮江府,960,1279,Fu,119.44429,32.20649
288,Zhang Shuchun,張叔椿,1134/01/01 00:00,M,unknown,unknown,Jianning Fu,建寧府,1162,1279,Fu,118.323784,27.038864
289,Zhang Shuxian,張叔獻,1086/01/01 00:00,M,unknown,1145,Lin'an Fu,臨安府,1129,1279,Fu,120.168625,30.294125
289,Zhang Shuxian,張叔獻,1086/01/01 00:00,M,unknown,1145,Shaoxing Fu,紹興府,960,1279,Fu,120.578262,30.004515
290,Zhang Shuyan,張書言,1071/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
290,Zhang Shuyan,張書言,1071/01/01 00:00,M,unknown,unknown,Guangnan Lu,廣南路,971,997,Lu,112.4532,23.05692
291,Zhang Shunmin,張舜民,1036/01/01 00:00,M,unknown,unknown,Xiangle,襄樂,960,1126,Xian,108.1255,35.6059
291,Zhang Shunmin,張舜民,1036/01/01 00:00,M,unknown,unknown,Tong Zhou,同州,960,1126,Zhou,109.939,34.79724
291,Zhang Shunmin,張舜民,1036/01/01 00:00,M,unknown,unknown,Shan Zhou,陝州,960,1126,Zhou,111.3626785,34.65605927
291,Zhang Shunmin,張舜民,1036/01/01 00:00,M,unknown,unknown,Guo Zhou,虢州,960,1126,Zhou,110.865379,34.527512
293,Zhang Su,張肅,998/01/01 00:00,M,unknown,unknown,Mu Zhou,睦州,960,1120,Zhou,119.4988556,29.54448128
293,Zhang Su,張肅,998/01/01 00:00,M,unknown,unknown,Quan Zhou,泉州,960,1279,Zhou,118.5899048,24.90964127
293,Zhang Su,張肅,998/01/01 00:00,M,unknown,unknown,Yue Zhou,岳州,960,1279,Zhou,113.0976563,29.37125969
293,Zhang Su,張肅,998/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
293,Zhang Su,張肅,998/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
294,Zhang Xun,張巽,1045/01/01 00:00,M,unknown,unknown,Yue Zhou,越州,960,1130,Zhou,120.5782623,30.00451469
296,Zhang Ting,張挺,1119/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
297,Zhang Taining,張太寧,1036/01/01 00:00,M,unknown,unknown,Han Zhou,漢州,960,1279,Zhou,104.2830658,30.98130989
298,Zhang Tao,張燾,1013/01/01 00:00,M,1013,1082,Kaifeng,開封,960,1126,Xian,114.34333,34.785477
298,Zhang Tao,張燾,1013/01/01 00:00,M,1013,1082,Chengdu Fu,成都府,960,1279,Fu,104.0779953,30.6503849
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Ansu Jun,安肅軍,981,1126,Jun,115.657387,39.019436
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Ansu Jun,安肅軍,981,1126,Jun,115.657387,39.019436
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Shu Zhou,蜀州,960,1279,Zhou,103.67261,30.63656
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Chaocheng,朝城,960,1126,Xian,115.474886,36.067375
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Yan Zhou,延州,960,1126,Zhou,109.4699097,36.59180832
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Ze Zhou,澤州,960,1126,Zhou,112.839157,35.504318
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Qing Zhou,青州,960,1126,Zhou,118.478098,36.69748
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Hong Zhou,洪州,960,1279,Zhou,115.8977203,28.67489624
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Xing Zhou,邢州,960,1126,Zhou,114.494263,37.066357
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Chi Zhou,池州,960,1279,Zhou,117.4818344,30.65466118
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Ting Zhou,汀州,960,1279,Zhou,116.3495407,25.83338165
299,Zhang Cun,張存,986/01/01 00:00,M,986,1071,Chen Zhou,郴州,960,1279,Zhou,113.025139,25.802719
301,Zhang Zao,張璪,1034/01/01 00:00,M,unknown,1093,Jinyun,縉雲,960,1279,Xian,120.058441,28.648392
301,Zhang Zao,張璪,1034/01/01 00:00,M,unknown,1093,Zheng Zhou,鄭州,960,1126,Zhou,113.6413117,34.75807571
301,Zhang Zao,張璪,1034/01/01 00:00,M,unknown,1093,Ding Zhou,定州,960,1126,Zhou,114.975044,38.520061
301,Zhang Zao,張璪,1034/01/01 00:00,M,unknown,1093,Yang Zhou,揚州,960,1279,Zhou,119.437187,32.39127
301,Zhang Zao,張璪,1034/01/01 00:00,M,unknown,1093,He'nan Fu,河南府,960,1126,Fu,112.3826294,34.66527557
304,Zhang Zongxiang,張宗象,981/01/01 00:00,M,unknown,unknown,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Wen Zhou,文州,960,1234,Zhou,107.2250595,24.21440888
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Bei Zhou,貝州,960,1047,Zhou,115.598732,37.06781006
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Fu Zhou,鄜州,960,1126,Zhou,109.2488174,35.54634857
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Bin Zhou,邠州,960,1126,Zhou,108.077988,35.039658
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Xingguo Jun,興國軍,960,1279,Jun,115.209625,29.83013
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Xing Zhou,興州,960,1279,Zhou,106.1613,33.3324
305,Zhang Zonghui,張宗誨,969/01/01 00:00,M,969,1045,Yongxing,永興,1121,1126,Xian,115.2,40.25
308,Zhang Zongyuan,張宗元,1169/01/01 00:00,M,unknown,unknown,Chengdufu Lu,成都府路,1059,1279,Lu,104.0779953,30.6503849
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Guangnanxi Lu,廣南西路,960,1279,Lu,110.2863,25.28006
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Hong Zhou,洪州,960,1279,Zhou,115.8977203,28.67489624
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Wu Zhou,婺州,960,1279,Zhou,119.6499176,29.10471153
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Hu Zhou,湖州,960,1279,Zhou,120.0993118,30.86496353
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Fu Zhou,福州,960,1279,Zhou,119.321577,26.073954
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Shaoxing Fu,紹興府,960,1279,Fu,120.578262,30.004515
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Jingjiang Fu,靜江府,960,1279,Fu,110.2862625,25.28005981
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Pingjiang Fu,平江府,960,1279,Fu,120.618622,31.31271
308,Zhang Zongyuan,張宗元,1119/01/01 00:00,M,unknown,unknown,Jingjiang Fu,靜江府,960,1279,Fu,110.2862625,25.28005981
309,Zhang Duan,張端,1119/01/01 00:00,M,unknown,unknown,Chu Zhou,楚州,960,1279,Zhou,119.1411057,33.50278854
309,Zhang Duan,張端,1245/01/01 00:00,M,unknown,unknown,Nan'an,南安,1211,1279,Xian,114.745163,25.658571
310,Zhang Dong,張洞,1019/01/01 00:00,M,1019,1067,Kaifeng Fu,開封府,1053,1119,Fu,114.34333,34.785477
311,Zhang Cishan,張次山,1014/01/01 00:00,M,unknown,unknown,Tai Zhou,泰州,960,1279,Zhou,119.91124,32.495872
311,Zhang Cishan,張次山,1014/01/01 00:00,M,unknown,unknown,Tai Zhou,泰州,960,1279,Zhou,119.91124,32.495872
312,Zhang Zihua,張子華,1115/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
312,Zhang Zihua,張子華,1115/01/01 00:00,M,unknown,unknown,Fu Zhou,撫州,960,1279,Zhou,116.3513413,27.98478127
315,Zhang Wan,張琬,1021/01/01 00:00,M,unknown,unknown,Yue Zhou,越州,960,1130,Zhou,120.5782623,30.00451469
315,Zhang Wan,張琬,1021/01/01 00:00,M,unknown,unknown,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
315,Zhang Wan,張琬,1021/01/01 00:00,M,unknown,unknown,Qi Zhou,齊州,960,1126,Zhou,116.9969,36.6646
317,Zhang Wen,張問,1013/01/01 00:00,M,1013,1087,Cang Zhou,滄州,960,1126,Zhou,117.0241013,38.20912552
317,Zhang Wen,張問,1013/01/01 00:00,M,1013,1087,Hedong Lu,河東路,960,1126,Lu,112.564827,37.87375259
317,Zhang Wen,張問,1013/01/01 00:00,M,1013,1087,Daming Fu,大名府,960,1126,Fu,115.218359,36.30969
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Leqing,樂清,960,1279,Xian,120.957687,28.130676
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Guo Zhou,虢州,960,1126,Zhou,110.865379,34.527512
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Run Zhou,潤州,960,1112,Zhou,119.4442902,32.20648956
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Hu Zhou,湖州,960,1279,Zhou,120.0993118,30.86496353
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Wen Zhou,溫州,960,1279,Zhou,120.6532211,28.01829147
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Yang Zhou,揚州,960,1279,Zhou,119.437187,32.39127
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Guangnandong Lu,廣南東路,960,1279,Lu,112.4532,23.05692
318,Zhang Wenzhi,張昷之,985/01/01 00:00,M,985,1062,Chang Zhou,常州,960,1279,Zhou,119.952301,31.78278351
319,Zhang Yazhi,張亞之,1067/01/01 00:00,M,unknown,unknown,Xiangfu,祥符,1009,1126,Xian,114.34333,34.785477
319,Zhang Yazhi,張亞之,1062/01/01 00:00,M,unknown,unknown,Si Zhou,泗州,960,1165,Zhou,118.4681168,33.02340317
321,Zhang Yaozuo,張堯佐,987/01/01 00:00,M,987,1058,Hedong Lu,河東路,960,1126,Lu,112.564827,37.87375259
321,Zhang Yaozuo,張堯佐,987/01/01 00:00,M,987,1058,Meng Zhou,孟州,960,1126,Zhou,112.7827988,34.90317917
321,Zhang Yaozuo,張堯佐,987/01/01 00:00,M,987,1058,Yun Zhou,筠州,960,1279,Zhou,115.372276,28.425598
321,Zhang Yaozuo,張堯佐,987/01/01 00:00,M,987,1058,He'nan Fu,河南府,960,1126,Fu,112.3826294,34.66527557
322,Zhang Ying,張郢,1119/01/01 00:00,M,unknown,unknown,Yuan Zhou,袁州,960,1279,Zhou,114.375885,27.794266
323,Zhang Ying,張穎,1099/01/01 00:00,M,unknown,unknown,Guangnanxi Lu,廣南西路,960,1279,Lu,110.2863,25.28006
325,Zhang Yu,張宇,1081/01/01 00:00,M,1081,1158,Zhen Zhou,真州,965,1279,Zhou,119.177627,32.267544
325,Zhang Yu,張宇,1081/01/01 00:00,M,1081,1158,Hu Zhou,湖州,960,1279,Zhou,120.0993118,30.86496353
326,Zhang Youzhi,張友直,1002/01/01 00:00,M,1002,1059,Deng Zhou,鄧州,960,1126,Zhou,112.0809631,32.6848259
326,Zhang Youzhi,張友直,1002/01/01 00:00,M,1002,1059,Yue Zhou,越州,960,1130,Zhou,120.5782623,30.00451469
326,Zhang Youzhi,張友直,1002/01/01 00:00,M,1002,1059,Shan Zhou,陝州,960,1126,Zhou,111.3626785,34.65605927
326,Zhang Youzhi,張友直,1002/01/01 00:00,M,1002,1059,Xiang Zhou,襄州,960,1118,Zhou,112.158699,32.02651978
326,Zhang Youzhi,張友直,1002/01/01 00:00,M,1002,1059,Cai Zhou,蔡州,960,1126,Zhou,114.346,33.00754
329,Zhang Yun,張運,1097/01/01 00:00,M,1097,1171,Nanping Jun,南平軍,960,1279,Jun,106.7066803,28.73734093
329,Zhang Yun,張運,1097/01/01 00:00,M,1097,1171,Taiping Zhou,太平州,997,1279,Zhou,118.483437,31.555685
329,Zhang Yun,張運,1097/01/01 00:00,M,1097,1171,Guang Zhou,廣州,960,1279,Zhou,113.2560654,23.13462448
329,Zhang Yun,張運,1097/01/01 00:00,M,1097,1171,Guiyang Jian,桂陽監,960,1132,Jian,112.725929,25.74197
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Zi Zhou,梓州,960,1117,Zhou,105.0876,31.09462
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Zi Zhou,梓州,960,1117,Zhou,105.0876,31.09462
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Nanxiong Zhou,南雄州,960,1279,Zhou,114.302086,25.118843
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Jingzhao Fu,京兆府,960,1126,Fu,108.9442062,34.26660538
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Fengxiang Fu,鳳翔府,960,1126,Fu,107.3859177,34.52251816
330,Zhang Yong,張雍,939/01/01 00:00,M,939,1008,Qin Zhou,秦州,960,1130,Zhou,105.7169571,34.58547211
331,Zhang Yong,張顒,1017/01/01 00:00,M,unknown,unknown,Yuan Zhou,袁州,960,1279,Zhou,114.375885,27.794266
331,Zhang Yong,張顒,1017/01/01 00:00,M,unknown,unknown,Jia Zhou,嘉州,960,1279,Zhou,103.7599,29.5704
331,Zhang Yong,張顒,1017/01/01 00:00,M,unknown,unknown,E Zhou,鄂州,960,1279,Zhou,114.3066635,30.57366943
332,Zhang Yong,張詠,946/01/01 00:00,M,946,1015,Chen Zhou,陳州,960,1126,Zhou,114.8824,33.73398
332,Zhang Yong,張詠,946/01/01 00:00,M,946,1015,Sheng Zhou,昇州,976,1017,Zhou,118.76899,32.052563
332,Zhang Yong,張詠,946/01/01 00:00,M,946,1015,Yi Zhou,益州,994,1059,Zhou,104.0779953,30.6503849
332,Zhang Yong,張詠,946/01/01 00:00,M,946,1015,Yi Zhou,益州,994,1059,Zhou,104.0779953,30.6503849
332,Zhang Yong,張詠,946/01/01 00:00,M,946,1015,Jingzhao Fu,京兆府,960,1126,Fu,108.9442062,34.26660538
3128,Zhang Jin,張津,1111/01/01 00:00,M,unknown,unknown,Wu Zhou,婺州,960,1279,Zhou,119.6499176,29.10471153
3128,Zhang Jin,張津,1111/01/01 00:00,M,unknown,unknown,Ming Zhou,明州,960,1279,Zhou,121.5426559,29.86631584
3128,Zhang Jin,張津,1111/01/01 00:00,M,unknown,unknown,Jianning Fu,建寧府,1162,1279,Fu,118.323784,27.038864
3128,Zhang Jin,張津,1111/01/01 00:00,M,unknown,unknown,Zhenjiang Fu,鎮江府,960,1279,Fu,119.44429,32.20649
3128,Zhang Jin,張津,1111/01/01 00:00,M,unknown,unknown,Shaoxing Fu,紹興府,960,1279,Fu,120.578262,30.004515
3129,Zhang Jiugao,張九皋,690/01/01 00:00,M,690,755,Song Zhou,宋州,621,959,Zhou,115.638,34.3599
